##
/DEADLOAD/
	76	0.000	0.000	-1823.000
	77	0.000	0.000	-1822.000
	78	0.000	0.000	-1823.000
	79	0.000	0.000	-1823.000
	80	0.000	0.000	-1822.000
	81	0.000	0.000	-1823.000
	82	0.000	0.000	-1822.000
	83	0.000	0.000	-1822.000
	84	0.000	0.000	-1823.000
	85	0.000	0.000	-1823.000
	86	0.000	0.000	-1823.000
	87	0.000	0.000	-1823.000
	88	0.000	0.000	-1823.000
	89	0.000	0.000	-1822.000
	90	0.000	0.000	-1823.000
	91	0.000	0.000	-1671.000
	92	0.000	0.000	-1822.000
	93	0.000	0.000	-1671.000
	94	0.000	0.000	-1823.000
	95	0.000	0.000	-1823.000
	96	0.000	0.000	-1823.000
	97	0.000	0.000	-1823.000
	98	0.000	0.000	-1823.000
	99	0.000	0.000	-1823.000
	100	0.000	0.000	-1823.000
	101	0.000	0.000	-1823.000
	102	0.000	0.000	-1823.000
	103	0.000	0.000	-1823.000
	104	0.000	0.000	-1822.000
	105	0.000	0.000	-1822.000
	106	0.000	0.000	-1823.000
	107	0.000	0.000	-1823.000
	108	0.000	0.000	-1822.000
	109	0.000	0.000	-1822.000
	110	0.000	0.000	-1831.000
	111	0.000	0.000	-1727.000
	112	0.000	0.000	-1831.000
	113	0.000	0.000	-1727.000
	114	0.000	0.000	-1134.000
	115	0.000	0.000	-1134.000
	116	0.000	0.000	-1858.000
	117	0.000	0.000	-1706.000
	118	0.000	0.000	-1952.000
	119	0.000	0.000	-4121.000
	120	0.000	0.000	-707.000
	121	0.000	0.000	-1134.000
	122	0.000	0.000	-1134.000
	123	0.000	0.000	-1134.000
	124	0.000	0.000	-1134.000
	125	0.000	0.000	-971.000
	126	0.000	0.000	-646.000
	127	0.000	0.000	-3256.000
	128	0.000	0.000	-3763.000
	129	0.000	0.000	-3763.000
	130	0.000	0.000	-3763.000
	131	0.000	0.000	-1671.000
	132	0.000	0.000	-3763.000
	133	0.000	0.000	-1671.000
	134	0.000	0.000	-1822.000
	135	0.000	0.000	-1823.000
	136	0.000	0.000	-1823.000
	137	0.000	0.000	-1822.000
	138	0.000	0.000	-1822.000
	139	0.000	0.000	-1822.000
	140	0.000	0.000	-1822.000
	141	0.000	0.000	-1822.000
	142	0.000	0.000	-1822.000
	143	0.000	0.000	-1823.000
	144	0.000	0.000	-1671.000
	145	0.000	0.000	-3763.000
	146	0.000	0.000	-1671.000
	147	0.000	0.000	-3135.000
	148	0.000	0.000	-3161.000
	149	0.000	0.000	-1671.000
	151	0.000	0.000	-3369.000
	152	0.000	0.000	-3369.000
	153	0.000	0.000	-3763.000
	154	0.000	0.000	-3369.000
	155	0.000	0.000	-3369.000
	156	0.000	0.000	-3763.000
	157	0.000	0.000	-3599.000
	158	0.000	0.000	-1200.000
	159	0.000	0.000	-3463.000
	160	0.000	0.000	-1671.000
	161	0.000	0.000	-1671.000
	162	0.000	0.000	-1671.000
	163	0.000	0.000	-1823.000
	164	0.000	0.000	-1823.000
	165	0.000	0.000	-1822.000
	166	0.000	0.000	-1822.000
	167	0.000	0.000	-1822.000
	168	0.000	0.000	-1822.000
	169	0.000	0.000	-1671.000
	170	0.000	0.000	-1822.000
	171	0.000	0.000	-1823.000
	172	0.000	0.000	-1823.000
	173	0.000	0.000	-1823.000
	174	0.000	0.000	-1822.000
	175	0.000	0.000	-1823.000
	176	0.000	0.000	-1823.000
	177	0.000	0.000	-1822.000
	178	0.000	0.000	-1823.000
	179	0.000	0.000	-1823.000
	180	0.000	0.000	-1822.000
	181	0.000	0.000	-1822.000
	182	0.000	0.000	-1822.000
	183	0.000	0.000	-1822.000
	184	0.000	0.000	-1822.000
	185	0.000	0.000	-3645.000
	186	0.000	0.000	-3645.000
	187	0.000	0.000	-3645.000
	188	0.000	0.000	-3645.000
	189	0.000	0.000	-3645.000
	190	0.000	0.000	-3661.000
	191	0.000	0.000	-3454.000
	192	0.000	0.000	-3661.000
	193	0.000	0.000	-3645.000
	194	0.000	0.000	-3645.000
	195	0.000	0.000	-3645.000
	196	0.000	0.000	-3645.000
	197	0.000	0.000	-3645.000
	198	0.000	0.000	-2734.000
	199	0.000	0.000	-3645.000
	200	0.000	0.000	-3645.000
	201	0.000	0.000	-3645.000
	202	0.000	0.000	-3645.000
	203	0.000	0.000	-3645.000
	204	0.000	0.000	-3645.000
	205	0.000	0.000	-3645.000
	206	0.000	0.000	-3645.000
	207	0.000	0.000	-3645.000
	208	0.000	0.000	-3645.000
	209	0.000	0.000	-3661.000
	210	0.000	0.000	-3645.000
	211	0.000	0.000	-3645.000
	212	0.000	0.000	-3645.000
	213	0.000	0.000	-3645.000
	214	0.000	0.000	-3645.000
	215	0.000	0.000	-3645.000
	216	0.000	0.000	-3645.000
	217	0.000	0.000	-3645.000
	218	0.000	0.000	-2734.000
	219	0.000	0.000	-911.000
	220	0.000	0.000	-911.000
	221	0.000	0.000	-6615.000
	222	0.000	0.000	-6615.000
	223	0.000	0.000	-911.000
	224	0.000	0.000	-3645.000
	225	0.000	0.000	-3645.000
	226	0.000	0.000	-3645.000
	227	0.000	0.000	-3645.000
	228	0.000	0.000	-3645.000
	229	0.000	0.000	-3645.000
	230	0.000	0.000	-3645.000
	231	0.000	0.000	-3645.000
	232	0.000	0.000	-3645.000
	233	0.000	0.000	-3645.000
	234	0.000	0.000	-3645.000
	235	0.000	0.000	-3645.000
	236	0.000	0.000	-3645.000
	237	0.000	0.000	-3645.000
	238	0.000	0.000	-2734.000
	239	0.000	0.000	-911.000
	240	0.000	0.000	-6615.000
	241	0.000	0.000	-911.000
	242	0.000	0.000	-1823.000
	243	0.000	0.000	-3645.000
	244	0.000	0.000	-7429.000
	245	0.000	0.000	-6615.000
	246	0.000	0.000	-911.000
	247	0.000	0.000	-6615.000
	248	0.000	0.000	-6615.000
	249	0.000	0.000	-911.000
	250	0.000	0.000	-2734.000
	251	0.000	0.000	-911.000
	252	0.000	0.000	-2734.000
	253	0.000	0.000	-1823.000
	255	0.000	0.000	-7138.000
	256	0.000	0.000	-6615.000
	257	0.000	0.000	-2734.000
	258	0.000	0.000	-911.000
	259	0.000	0.000	-2734.000
	260	0.000	0.000	-911.000
	261	0.000	0.000	-6615.000
	262	0.000	0.000	-6615.000
	263	0.000	0.000	-6615.000
	264	0.000	0.000	-911.000
	265	0.000	0.000	-2734.000
	266	0.000	0.000	-6615.000
	267	0.000	0.000	-911.000
	268	0.000	0.000	-2734.000
	269	0.000	0.000	-3645.000
	270	0.000	0.000	-3645.000
	271	0.000	0.000	-3645.000
	272	0.000	0.000	-3645.000
	273	0.000	0.000	-3645.000
	274	0.000	0.000	-3645.000
	275	0.000	0.000	-3645.000
	276	0.000	0.000	-3645.000
	277	0.000	0.000	-3645.000
	278	0.000	0.000	-3645.000
	279	0.000	0.000	-3645.000
	280	0.000	0.000	-3645.000
	281	0.000	0.000	-3645.000
	282	0.000	0.000	-2734.000
	283	0.000	0.000	-911.000
	284	0.000	0.000	-2734.000
	285	0.000	0.000	-3645.000
	286	0.000	0.000	-911.000
	287	0.000	0.000	-2734.000
	288	0.000	0.000	-3645.000
	289	0.000	0.000	-3645.000
	290	0.000	0.000	-3645.000
	291	0.000	0.000	-3645.000
	292	0.000	0.000	-3645.000
	293	0.000	0.000	-3645.000
	294	0.000	0.000	-3645.000
	295	0.000	0.000	-3661.000
	296	0.000	0.000	-3454.000
	297	0.000	0.000	-3454.000
	298	0.000	0.000	-2267.000
	299	0.000	0.000	-2267.000
	300	0.000	0.000	-4099.000
	301	0.000	0.000	-1597.000
	302	0.000	0.000	-2267.000
	303	0.000	0.000	-3454.000
	304	0.000	0.000	-3661.000
	305	0.000	0.000	-3645.000
	306	0.000	0.000	-2750.000
	307	0.000	0.000	-6721.000
	308	0.000	0.000	-911.000
	309	0.000	0.000	-6615.000
	310	0.000	0.000	-911.000
	311	0.000	0.000	-2734.000
	312	0.000	0.000	-3645.000
	313	0.000	0.000	-2734.000
	314	0.000	0.000	-911.000
	315	0.000	0.000	-3645.000
	316	0.000	0.000	-6615.000
	317	0.000	0.000	-6615.000
	318	0.000	0.000	-6615.000
	319	0.000	0.000	-6615.000
	320	0.000	0.000	-911.000
	321	0.000	0.000	-2734.000
	322	0.000	0.000	-3645.000
	323	0.000	0.000	-3645.000
	324	0.000	0.000	-3645.000
	325	0.000	0.000	-3645.000
	326	0.000	0.000	-3645.000
	327	0.000	0.000	-3645.000
	328	0.000	0.000	-3645.000
	329	0.000	0.000	-2734.000
	330	0.000	0.000	-6615.000
	331	0.000	0.000	-3645.000
	332	0.000	0.000	-3645.000
	333	0.000	0.000	-2267.000
	334	0.000	0.000	-3454.000
	335	0.000	0.000	-3661.000
	336	0.000	0.000	-2267.000
	337	0.000	0.000	-3454.000
	338	0.000	0.000	-6615.000
	340	0.000	0.000	-1434.000
	341	0.000	0.000	-4658.000
	342	0.000	0.000	-6615.000
	343	0.000	0.000	-911.000
	344	0.000	0.000	-3645.000
	345	0.000	0.000	-3645.000
	346	0.000	0.000	-3645.000
	347	0.000	0.000	-3645.000
	348	0.000	0.000	-2734.000
	349	0.000	0.000	-3645.000
	350	0.000	0.000	-3645.000
	352	0.000	0.000	-911.000
	353	0.000	0.000	-4220.000
	354	0.000	0.000	-1718.000
	355	0.000	0.000	-2750.000
	356	0.000	0.000	-911.000
	357	0.000	0.000	-2734.000
	358	0.000	0.000	-3645.000
	359	0.000	0.000	-3645.000
	360	0.000	0.000	-3645.000
	361	0.000	0.000	-2267.000
	362	0.000	0.000	-2267.000
	363	0.000	0.000	-3454.000
	364	0.000	0.000	-2388.000
	365	0.000	0.000	-6721.000
	366	0.000	0.000	-1696.000
	367	0.000	0.000	-6516.000
	368	0.000	0.000	-2497.000
	369	0.000	0.000	-6413.000
	370	0.000	0.000	-2497.000
	371	0.000	0.000	-6412.000
	372	0.000	0.000	-2497.000
	373	0.000	0.000	-6413.000
	374	0.000	0.000	-2497.000
	375	0.000	0.000	-6412.000
	376	0.000	0.000	-2497.000
	377	0.000	0.000	-6413.000
	378	0.000	0.000	-2497.000
	379	0.000	0.000	-6413.000
	380	0.000	0.000	-2497.000
	381	0.000	0.000	-5738.000
	382	0.000	0.000	-1823.000
	383	0.000	0.000	-5738.000
	384	0.000	0.000	-1823.000
	386	0.000	0.000	-6413.000
	387	0.000	0.000	-2893.000
	388	0.000	0.000	-2660.000
	389	0.000	0.000	-5833.000
	390	0.000	0.000	-5738.000
	391	0.000	0.000	-5738.000
	392	0.000	0.000	-5738.000
	393	0.000	0.000	-3780.000
	394	0.000	0.000	-1823.000
	395	0.000	0.000	-2430.000
	397	0.000	0.000	-5738.000
	398	0.000	0.000	-5738.000
	399	0.000	0.000	-5738.000
	400	0.000	0.000	-5738.000
	401	0.000	0.000	-5738.000
	402	0.000	0.000	-5738.000
	403	0.000	0.000	-6213.000
	404	0.000	0.000	-5830.000
	405	0.000	0.000	-2992.000
	406	0.000	0.000	-1822.000
	407	0.000	0.000	-1822.000
	408	0.000	0.000	-1823.000
	409	0.000	0.000	-1822.000
	410	0.000	0.000	-1822.000
	411	0.000	0.000	-1823.000
	412	0.000	0.000	-5738.000
	415	0.000	0.000	-1823.000
	416	0.000	0.000	-1822.000
	417	0.000	0.000	-1823.000
	418	0.000	0.000	-1822.000
	419	0.000	0.000	-1822.000
	420	0.000	0.000	-1237.000
	1001	0.000	0.000	-788.000
	1001	0.000	0.000	-788.000
	1001	0.000	0.000	-788.000
	1001	0.000	0.000	-788.000
	1002	0.000	0.000	-788.000
	1002	0.000	0.000	-788.000
	1002	0.000	0.000	-788.000
	1002	0.000	0.000	-788.000
	1083	0.000	0.000	-994.000
	1155	0.000	0.000	-994.000
	1155	0.000	0.000	-994.000
	1155	0.000	0.000	-994.000
##
/LIVELOAD/
	1	1	0.000	0.000	-1118.000
	1	2	0.000	0.000	-1249.000
	1	3	0.000	0.000	-1963.000
	1	4	0.000	0.000	-1765.000
	1	5	0.000	0.000	-1831.000
	1	6	0.000	0.000	-1727.000
	1	7	0.000	0.000	-1134.000
	1	8	0.000	0.000	-1823.000
	1	9	0.000	0.000	-1822.000
	1	10	0.000	0.000	-1822.000
	1	11	0.000	0.000	-1822.000
	1	12	0.000	0.000	-1421.000
	1	13	0.000	0.000	-1952.000
	1	14	0.000	0.000	-1858.000
	1	15	0.000	0.000	-1823.000
	1	16	0.000	0.000	-1822.000
	1	17	0.000	0.000	-1822.000
	1	18	0.000	0.000	-1421.000
	1	19	0.000	0.000	-1952.000
	1	20	0.000	0.000	-1858.000
	1	21	0.000	0.000	-1823.000
	1	22	0.000	0.000	-1822.000
	1	23	0.000	0.000	-1822.000
	1	24	0.000	0.000	-1421.000
	1	25	0.000	0.000	-1952.000
	1	26	0.000	0.000	-1858.000
	1	27	0.000	0.000	-1421.000
	1	28	0.000	0.000	-1952.000
	1	29	0.000	0.000	-1858.000
	1	30	0.000	0.000	-1421.000
	1	31	0.000	0.000	-1952.000
	1	32	0.000	0.000	-1858.000
	1	33	0.000	0.000	-1421.000
	1	34	0.000	0.000	-1952.000
	1	35	0.000	0.000	-1858.000
	1	36	0.000	0.000	-1823.000
	1	37	0.000	0.000	-1822.000
	1	38	0.000	0.000	-1822.000
	1	39	0.000	0.000	-1822.000
	1	40	0.000	0.000	-1823.000
	1	41	0.000	0.000	-1823.000
	1	42	0.000	0.000	-1063.000
	1	43	0.000	0.000	-1671.000
	1	44	0.000	0.000	-1063.000
	1	45	0.000	0.000	-1671.000
	1	46	0.000	0.000	-1063.000
	1	47	0.000	0.000	-1822.000
	1	48	0.000	0.000	-1822.000
	1	49	0.000	0.000	-1822.000
	1	50	0.000	0.000	-1822.000
	1	51	0.000	0.000	-1822.000
	1	52	0.000	0.000	-1822.000
	1	53	0.000	0.000	-1822.000
	1	54	0.000	0.000	-1822.000
	1	55	0.000	0.000	-1822.000
	1	56	0.000	0.000	-1822.000
	1	57	0.000	0.000	-1822.000
	1	58	0.000	0.000	-1822.000
	1	59	0.000	0.000	-1823.000
	1	60	0.000	0.000	-1823.000
	1	61	0.000	0.000	-1823.000
	1	62	0.000	0.000	-1823.000
	1	63	0.000	0.000	-1831.000
	1	64	0.000	0.000	-1727.000
	1	65	0.000	0.000	-1831.000
	1	66	0.000	0.000	-1727.000
	1	67	0.000	0.000	-1831.000
	1	68	0.000	0.000	-1727.000
	1	69	0.000	0.000	-1831.000
	1	70	0.000	0.000	-1727.000
	1	71	0.000	0.000	-1679.000
	1	72	0.000	0.000	-1823.000
	1	73	0.000	0.000	-1671.000
	1	74	0.000	0.000	-1822.000
	1	75	0.000	0.000	-1823.000
	1	76	0.000	0.000	-1823.000
	1	77	0.000	0.000	-1822.000
	1	78	0.000	0.000	-1823.000
	1	79	0.000	0.000	-1823.000
	1	80	0.000	0.000	-1822.000
	1	81	0.000	0.000	-1823.000
	1	82	0.000	0.000	-1822.000
	1	83	0.000	0.000	-1822.000
	1	84	0.000	0.000	-1823.000
	1	85	0.000	0.000	-1823.000
	1	86	0.000	0.000	-1823.000
	1	87	0.000	0.000	-1823.000
	1	88	0.000	0.000	-1823.000
	1	89	0.000	0.000	-1822.000
	1	90	0.000	0.000	-1823.000
	1	91	0.000	0.000	-1671.000
	1	92	0.000	0.000	-1822.000
	1	93	0.000	0.000	-1671.000
	1	94	0.000	0.000	-1823.000
	1	95	0.000	0.000	-1823.000
	1	96	0.000	0.000	-1823.000
	1	97	0.000	0.000	-1823.000
	1	98	0.000	0.000	-1823.000
	1	99	0.000	0.000	-1823.000
	1	100	0.000	0.000	-1823.000
	1	101	0.000	0.000	-1823.000
	1	102	0.000	0.000	-1823.000
	1	103	0.000	0.000	-1823.000
	1	104	0.000	0.000	-1822.000
	1	105	0.000	0.000	-1822.000
	1	106	0.000	0.000	-1823.000
	1	107	0.000	0.000	-1823.000
	1	108	0.000	0.000	-1822.000
	1	109	0.000	0.000	-1822.000
	1	110	0.000	0.000	-1831.000
	1	111	0.000	0.000	-1727.000
	1	112	0.000	0.000	-1831.000
	1	113	0.000	0.000	-1727.000
	1	114	0.000	0.000	-1134.000
	1	115	0.000	0.000	-1134.000
	1	116	0.000	0.000	-1858.000
	1	117	0.000	0.000	-1706.000
	1	118	0.000	0.000	-1952.000
	1	119	0.000	0.000	-1421.000
	1	120	0.000	0.000	-224.000
	1	121	0.000	0.000	-1134.000
	1	122	0.000	0.000	-1134.000
	1	123	0.000	0.000	-1134.000
	1	124	0.000	0.000	-1134.000
	1	125	0.000	0.000	-971.000
	1	126	0.000	0.000	-163.000
	1	127	0.000	0.000	-939.000
	1	128	0.000	0.000	-1063.000
	1	129	0.000	0.000	-1063.000
	1	130	0.000	0.000	-1063.000
	1	131	0.000	0.000	-1671.000
	1	132	0.000	0.000	-1063.000
	1	133	0.000	0.000	-1671.000
	1	134	0.000	0.000	-1822.000
	1	135	0.000	0.000	-1823.000
	1	136	0.000	0.000	-1823.000
	1	137	0.000	0.000	-1822.000
	1	138	0.000	0.000	-1822.000
	1	139	0.000	0.000	-1822.000
	1	140	0.000	0.000	-1822.000
	1	141	0.000	0.000	-1822.000
	1	142	0.000	0.000	-1822.000
	1	143	0.000	0.000	-1823.000
	1	144	0.000	0.000	-1671.000
	1	145	0.000	0.000	-1063.000
	1	146	0.000	0.000	-1671.000
	1	147	0.000	0.000	-911.000
	1	148	0.000	0.000	-911.000
	1	149	0.000	0.000	-1671.000
	1	151	0.000	0.000	-911.000
	1	152	0.000	0.000	-911.000
	1	153	0.000	0.000	-1063.000
	1	154	0.000	0.000	-911.000
	1	155	0.000	0.000	-911.000
	1	156	0.000	0.000	-1063.000
	1	157	0.000	0.000	-1052.000
	1	158	0.000	0.000	-208.000
	1	159	0.000	0.000	-1213.000
	1	160	0.000	0.000	-1671.000
	1	161	0.000	0.000	-1671.000
	1	162	0.000	0.000	-1671.000
	1	163	0.000	0.000	-1823.000
	1	164	0.000	0.000	-1823.000
	1	165	0.000	0.000	-1822.000
	1	166	0.000	0.000	-1822.000
	1	167	0.000	0.000	-1822.000
	1	168	0.000	0.000	-1822.000
	1	169	0.000	0.000	-1671.000
	1	170	0.000	0.000	-1822.000
	1	171	0.000	0.000	-1823.000
	1	172	0.000	0.000	-1823.000
	1	173	0.000	0.000	-1823.000
	1	174	0.000	0.000	-1822.000
	1	175	0.000	0.000	-1823.000
	1	176	0.000	0.000	-1823.000
	1	177	0.000	0.000	-1822.000
	1	178	0.000	0.000	-1823.000
	1	179	0.000	0.000	-1823.000
	1	180	0.000	0.000	-1822.000
	1	181	0.000	0.000	-1822.000
	1	182	0.000	0.000	-1822.000
	1	183	0.000	0.000	-1822.000
	1	184	0.000	0.000	-1822.000
	1	185	0.000	0.000	-3645.000
	1	186	0.000	0.000	-3645.000
	1	187	0.000	0.000	-3645.000
	1	188	0.000	0.000	-3645.000
	1	189	0.000	0.000	-3645.000
	1	190	0.000	0.000	-3661.000
	1	191	0.000	0.000	-3454.000
	1	192	0.000	0.000	-3661.000
	1	193	0.000	0.000	-3645.000
	1	194	0.000	0.000	-3645.000
	1	195	0.000	0.000	-3645.000
	1	196	0.000	0.000	-3645.000
	1	197	0.000	0.000	-3645.000
	1	198	0.000	0.000	-2734.000
	1	199	0.000	0.000	-3645.000
	1	200	0.000	0.000	-3645.000
	1	201	0.000	0.000	-3645.000
	1	202	0.000	0.000	-3645.000
	1	203	0.000	0.000	-3645.000
	1	204	0.000	0.000	-3645.000
	1	205	0.000	0.000	-3645.000
	1	206	0.000	0.000	-3645.000
	1	207	0.000	0.000	-3645.000
	1	208	0.000	0.000	-3645.000
	1	209	0.000	0.000	-3661.000
	1	210	0.000	0.000	-3645.000
	1	211	0.000	0.000	-3645.000
	1	212	0.000	0.000	-3645.000
	1	213	0.000	0.000	-3645.000
	1	214	0.000	0.000	-3645.000
	1	215	0.000	0.000	-3645.000
	1	216	0.000	0.000	-3645.000
	1	217	0.000	0.000	-3645.000
	1	218	0.000	0.000	-2734.000
	1	219	0.000	0.000	-911.000
	1	220	0.000	0.000	-911.000
	1	223	0.000	0.000	-911.000
	1	224	0.000	0.000	-3645.000
	1	225	0.000	0.000	-3645.000
	1	226	0.000	0.000	-3645.000
	1	227	0.000	0.000	-3645.000
	1	228	0.000	0.000	-3645.000
	1	229	0.000	0.000	-3645.000
	1	230	0.000	0.000	-3645.000
	1	231	0.000	0.000	-3645.000
	1	232	0.000	0.000	-3645.000
	1	233	0.000	0.000	-3645.000
	1	234	0.000	0.000	-3645.000
	1	235	0.000	0.000	-3645.000
	1	236	0.000	0.000	-3645.000
	1	237	0.000	0.000	-3645.000
	1	238	0.000	0.000	-2734.000
	1	239	0.000	0.000	-911.000
	1	241	0.000	0.000	-911.000
	1	242	0.000	0.000	-1823.000
	1	243	0.000	0.000	-3645.000
	1	246	0.000	0.000	-911.000
	1	249	0.000	0.000	-911.000
	1	250	0.000	0.000	-2734.000
	1	251	0.000	0.000	-911.000
	1	252	0.000	0.000	-2734.000
	1	253	0.000	0.000	-1823.000
	1	257	0.000	0.000	-2734.000
	1	258	0.000	0.000	-911.000
	1	259	0.000	0.000	-2734.000
	1	260	0.000	0.000	-911.000
	1	264	0.000	0.000	-911.000
	1	265	0.000	0.000	-2734.000
	1	267	0.000	0.000	-911.000
	1	268	0.000	0.000	-2734.000
	1	269	0.000	0.000	-3645.000
	1	270	0.000	0.000	-3645.000
	1	271	0.000	0.000	-3645.000
	1	272	0.000	0.000	-3645.000
	1	273	0.000	0.000	-3645.000
	1	274	0.000	0.000	-3645.000
	1	275	0.000	0.000	-3645.000
	1	276	0.000	0.000	-3645.000
	1	277	0.000	0.000	-3645.000
	1	278	0.000	0.000	-3645.000
	1	279	0.000	0.000	-3645.000
	1	280	0.000	0.000	-3645.000
	1	281	0.000	0.000	-3645.000
	1	282	0.000	0.000	-2734.000
	1	283	0.000	0.000	-911.000
	1	284	0.000	0.000	-2734.000
	1	285	0.000	0.000	-3645.000
	1	286	0.000	0.000	-911.000
	1	287	0.000	0.000	-2734.000
	1	288	0.000	0.000	-3645.000
	1	289	0.000	0.000	-3645.000
	1	290	0.000	0.000	-3645.000
	1	291	0.000	0.000	-3645.000
	1	292	0.000	0.000	-3645.000
	1	293	0.000	0.000	-3645.000
	1	294	0.000	0.000	-3645.000
	1	295	0.000	0.000	-3661.000
	1	296	0.000	0.000	-3454.000
	1	297	0.000	0.000	-3454.000
	1	298	0.000	0.000	-2267.000
	1	299	0.000	0.000	-2267.000
	1	300	0.000	0.000	-653.000
	1	301	0.000	0.000	-1597.000
	1	302	0.000	0.000	-2267.000
	1	303	0.000	0.000	-3454.000
	1	304	0.000	0.000	-3661.000
	1	305	0.000	0.000	-3645.000
	1	306	0.000	0.000	-2750.000
	1	308	0.000	0.000	-911.000
	1	310	0.000	0.000	-911.000
	1	311	0.000	0.000	-2734.000
	1	312	0.000	0.000	-3645.000
	1	313	0.000	0.000	-2734.000
	1	314	0.000	0.000	-911.000
	1	315	0.000	0.000	-3645.000
	1	320	0.000	0.000	-911.000
	1	321	0.000	0.000	-2734.000
	1	322	0.000	0.000	-3645.000
	1	323	0.000	0.000	-3645.000
	1	324	0.000	0.000	-3645.000
	1	325	0.000	0.000	-3645.000
	1	326	0.000	0.000	-3645.000
	1	327	0.000	0.000	-3645.000
	1	328	0.000	0.000	-3645.000
	1	329	0.000	0.000	-2734.000
	1	331	0.000	0.000	-3645.000
	1	332	0.000	0.000	-3645.000
	1	333	0.000	0.000	-2267.000
	1	334	0.000	0.000	-3454.000
	1	335	0.000	0.000	-3661.000
	1	336	0.000	0.000	-2267.000
	1	337	0.000	0.000	-3454.000
	1	343	0.000	0.000	-911.000
	1	344	0.000	0.000	-3645.000
	1	345	0.000	0.000	-3645.000
	1	346	0.000	0.000	-3645.000
	1	347	0.000	0.000	-3645.000
	1	348	0.000	0.000	-2734.000
	1	349	0.000	0.000	-3645.000
	1	350	0.000	0.000	-3645.000
	1	352	0.000	0.000	-911.000
	1	353	0.000	0.000	-773.000
	1	354	0.000	0.000	-1718.000
	1	355	0.000	0.000	-2750.000
	1	356	0.000	0.000	-911.000
	1	357	0.000	0.000	-2734.000
	1	358	0.000	0.000	-3645.000
	1	359	0.000	0.000	-3645.000
	1	360	0.000	0.000	-3645.000
	1	361	0.000	0.000	-2267.000
	1	362	0.000	0.000	-2267.000
	1	363	0.000	0.000	-3454.000
	1	364	0.000	0.000	-2388.000
	1	366	0.000	0.000	-1696.000
	1	367	0.000	0.000	-2528.000
	1	368	0.000	0.000	-2497.000
	1	369	0.000	0.000	-2497.000
	1	370	0.000	0.000	-2497.000
	1	371	0.000	0.000	-2497.000
	1	372	0.000	0.000	-2497.000
	1	373	0.000	0.000	-2497.000
	1	374	0.000	0.000	-2497.000
	1	375	0.000	0.000	-2497.000
	1	376	0.000	0.000	-2497.000
	1	377	0.000	0.000	-2497.000
	1	378	0.000	0.000	-2497.000
	1	379	0.000	0.000	-2497.000
	1	380	0.000	0.000	-2497.000
	1	381	0.000	0.000	-1823.000
	1	382	0.000	0.000	-1823.000
	1	383	0.000	0.000	-1822.000
	1	384	0.000	0.000	-1823.000
	1	385	0.000	0.000	-1822.000
	1	386	0.000	0.000	-2497.000
	1	387	0.000	0.000	-863.000
